,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
229,2021/2022,Torino,Bologna,1-0,1-1,2-1,"6,562",11:30,1,0,1,1,2,1,1,2,3,Home
230,2021/2022,Sassuolo,Lazio,0-1,2-0,2-1,"5,100",17:00,0,1,2,0,2,1,1,2,3,Home
231,2021/2022,Verona,Atalanta,1-1,0-1,1-2,"15,000",14:00,1,1,0,1,1,2,2,1,3,Away
232,2021/2022,Udinese,Milan,1-0,0-1,1-1,"16,385",19:45,1,0,0,1,1,1,1,1,2,Draw
233,2021/2022,Venezia,Juventus,0-1,1-0,1-1,"8,350",17:00,0,1,1,0,1,1,1,1,2,Draw
234,2021/2022,Fiorentina,Salernitana,1-0,3-0,4-0,"18,579",14:00,1,0,3,0,4,0,1,3,4,Home
235,2021/2022,Genoa,Sampdoria,0-1,1-2,1-3,Unknown,19:45,0,1,1,2,1,3,1,3,4,Away
236,2021/2022,Cagliari,Torino,0-1,1-0,1-1,"8,799",19:45,0,1,1,0,1,1,1,1,2,Draw
237,2021/2022,Empoli,Udinese,0-1,3-0,3-1,"4,808",17:30,0,1,3,0,3,1,1,3,4,Home
238,2021/2022,Sampdoria,Lazio,0-3,1-0,1-3,"5,883",17:00,0,3,1,0,1,3,3,1,4,Away
239,2021/2022,Venezia,Verona,3-0,0-4,3-4,"7,608",14:00,3,0,0,4,3,4,3,4,7,Away
240,2021/2022,Spezia,Sassuolo,1-0,1-2,2-2,"4,987",14:00,1,0,1,2,2,2,1,3,4,Draw
241,2021/2022,Juventus,Genoa,1-0,1-0,2-0,"18,458",19:45,1,0,1,0,2,0,1,1,2,Home
242,2021/2022,Bologna,Fiorentina,1-1,1-2,2-3,"18,175",11:30,1,1,1,2,2,3,2,3,5,Away
243,2021/2022,Napoli,Atalanta,1-1,1-2,2-3,"30,000",19:45,1,1,1,2,2,3,2,3,5,Away
244,2021/2022,Roma,Inter,0-3,0-0,0-3,"51,185",17:00,0,3,0,0,0,3,3,0,3,Away
245,2021/2022,Milan,Salernitana,2-0,0-0,2-0,"43,609",14:00,2,0,0,0,2,0,2,0,2,Home
246,2021/2022,Torino,Empoli,2-1,0-1,2-2,"7,002",17:30,2,1,0,1,2,2,3,1,4,Draw
247,2021/2022,Sassuolo,Napoli,0-0,2-2,2-2,"8,192",19:45,0,0,2,2,2,2,0,4,4,Draw
248,2021/2022,Lazio,Udinese,1-3,3-1,4-4,"7,000",19:45,1,3,3,1,4,4,4,4,8,Draw
249,2021/2022,Genoa,Milan,0-2,0-1,0-3,"14,000",19:45,0,2,0,1,0,3,2,1,3,Away
250,2021/2022,Bologna,Roma,1-0,0-0,1-0,"15,780",17:30,1,0,0,0,1,0,1,0,1,Home
251,2021/2022,Inter,Spezia,1-0,1-0,2-0,"30,076",17:30,1,0,1,0,2,0,1,1,2,Home
252,2021/2022,Salernitana,Juventus,0-1,0-1,0-2,"19,500",19:45,0,1,0,1,0,2,1,1,2,Away
253,2021/2022,Verona,Cagliari,0-0,0-0,0-0,"12,188",19:45,0,0,0,0,0,0,0,0,0,Draw
254,2021/2022,Atalanta,Venezia,2-0,2-0,4-0,"8,667",17:30,2,0,2,0,4,0,2,2,4,Home
255,2021/2022,Fiorentina,Sampdoria,3-1,0-0,3-1,"17,913",17:30,3,1,0,0,3,1,4,0,4,Home
256,2021/2022,Napoli,Lazio,3-0,1-0,4-0,"36,000",19:45,3,0,1,0,4,0,3,1,4,Home
257,2021/2022,Roma,Torino,1-0,0-0,1-0,"46,728",17:00,1,0,0,0,1,0,1,0,1,Home
258,2021/2022,Spezia,Bologna,0-0,0-1,0-1,"6,265",14:00,0,0,0,1,0,1,0,1,1,Away
259,2021/2022,Milan,Sassuolo,1-2,0-1,1-3,"52,824",14:00,1,2,0,1,1,3,3,1,4,Away
260,2021/2022,Udinese,Genoa,0-0,0-0,0-0,"11,537",11:30,0,0,0,0,0,0,0,0,0,Draw
261,2021/2022,Venezia,Inter,0-1,0-1,0-2,"8,303",19:45,0,1,0,1,0,2,1,1,2,Away
262,2021/2022,Juventus,Atalanta,0-1,0-0,0-1,"29,886",17:00,0,1,0,0,0,1,1,0,1,Away
263,2021/2022,Empoli,Fiorentina,0-0,2-1,2-1,"7,878",14:00,0,0,2,1,2,1,0,3,3,Home
264,2021/2022,Sampdoria,Verona,0-1,3-0,3-1,"6,813",14:00,0,1,3,0,3,1,1,3,4,Home
265,2021/2022,Cagliari,Salernitana,0-0,1-1,1-1,"9,700",19:45,0,0,1,1,1,1,0,2,2,Draw
266,2021/2022,Torino,Udinese,1-0,1-1,2-1,"7,034",19:45,1,0,1,1,2,1,1,2,3,Home
267,2021/2022,Verona,Empoli,0-0,2-1,2-1,"13,797",17:30,0,0,2,1,2,1,0,3,3,Home
268,2021/2022,Genoa,Roma,0-0,0-2,0-2,"14,667",19:45,0,0,0,2,0,2,0,2,2,Away
269,2021/2022,Bologna,Venezia,0-0,0-1,0-1,"15,255",14:00,0,0,0,1,0,1,0,1,1,Away
270,2021/2022,Inter,Napoli,2-1,1-1,3-2,"56,649",17:00,2,1,1,1,3,2,3,2,5,Home
271,2021/2022,Salernitana,Sampdoria,0-2,0-0,0-2,"11,849",14:00,0,2,0,0,0,2,2,0,2,Away
272,2021/2022,Sassuolo,Cagliari,1-1,1-1,2-2,"4,135",11:30,1,1,1,1,2,2,2,2,4,Draw
273,2021/2022,Fiorentina,Milan,2-0,2-3,4-3,"32,567",19:45,2,0,2,3,4,3,2,5,7,Home
274,2021/2022,Lazio,Juventus,0-1,0-1,0-2,"45,000",17:00,0,1,0,1,0,2,1,1,2,Away
275,2021/2022,Atalanta,Spezia,3-1,2-1,5-2,"10,744",14:00,3,1,2,1,5,2,4,3,7,Home
276,2021/2022,Milan,Inter,1-1,0-0,1-1,"56,608",19:45,1,1,0,0,1,1,2,0,2,Draw
277,2021/2022,Lazio,Salernitana,2-0,1-0,3-0,"25,000",17:00,2,0,1,0,3,0,2,1,3,Home
278,2021/2022,Napoli,Verona,1-1,0-0,1-1,"28,000",17:00,1,1,0,0,1,1,2,0,2,Draw
279,2021/2022,Sampdoria,Bologna,0-0,1-2,1-2,"5,694",14:00,0,0,1,2,1,2,0,3,3,Away
280,2021/2022,Udinese,Sassuolo,2-2,1-0,3-2,"8,322",14:00,2,2,1,0,3,2,4,1,5,Home
281,2021/2022,Venezia,Roma,1-2,2-0,3-2,"8,263",11:30,1,2,2,0,3,2,3,2,5,Home
282,2021/2022,Cagliari,Atalanta,1-2,0-0,1-2,"6,976",19:45,1,2,0,0,1,2,3,0,3,Away
283,2021/2022,Juventus,Fiorentina,0-0,1-0,1-0,"6,953",17:00,0,0,1,0,1,0,0,1,1,Home
284,2021/2022,Spezia,Torino,0-0,1-0,1-0,"6,953",14:00,0,0,1,0,1,0,0,1,1,Home
285,2021/2022,Empoli,Genoa,0-1,2-1,2-2,"5,631",19:45,0,1,2,1,2,2,1,3,4,Draw
286,2021/2022,Roma,Milan,0-1,1-1,1-2,"51,001",19:45,0,1,1,1,1,2,1,2,3,Away
287,2021/2022,Bologna,Cagliari,0-0,2-0,2-0,"10,126",19:45,0,0,2,0,2,0,0,2,2,Home
288,2021/2022,Salernitana,Napoli,0-0,0-1,0-1,"17,043",17:00,0,0,0,1,0,1,0,1,1,Away
289,2021/2022,Fiorentina,Spezia,1-0,2-0,3-0,"19,511",14:00,1,0,2,0,3,0,1,2,3,Home
290,2021/2022,Sassuolo,Empoli,1-0,0-2,1-2,"3,539",14:00,1,0,0,2,1,2,1,2,3,Away
291,2021/2022,Genoa,Venezia,0-0,0-0,0-0,"7,920",14:00,0,0,0,0,0,0,0,0,0,Draw
292,2021/2022,Inter,Udinese,0-0,2-0,2-0,"48,076",11:30,0,0,2,0,2,0,0,2,2,Home
293,2021/2022,Torino,Sampdoria,1-0,2-0,3-0,"13,137",18:45,1,0,2,0,3,0,1,2,3,Home
294,2021/2022,Verona,Juventus,2-0,0-1,2-1,"22,314",16:00,2,0,0,1,2,1,2,1,3,Home
295,2021/2022,Atalanta,Lazio,1-1,1-1,2-2,"11,981",13:00,1,1,1,1,2,2,2,2,4,Draw
296,2021/2022,Napoli,Bologna,2-0,1-0,3-0,"20,000",18:45,2,0,1,0,3,0,2,1,3,Home
297,2021/2022,Lazio,Fiorentina,0-0,1-0,1-0,"7,000",18:45,0,0,1,0,1,0,0,1,1,Home
298,2021/2022,Empoli,Inter,0-1,0-1,0-2,"9,335",18:45,0,1,0,1,0,2,1,1,2,Away
299,2021/2022,Cagliari,Roma,0-0,1-2,1-2,"8,547",18:45,0,0,1,2,1,2,0,3,3,Away
300,2021/2022,Juventus,Sassuolo,0-1,1-1,1-2,"18,288",16:30,0,1,1,1,1,2,1,2,3,Away
301,2021/2022,Sampdoria,Atalanta,1-2,0-1,1-3,"5,462",16:30,1,2,0,1,1,3,3,1,4,Away
302,2021/2022,Milan,Torino,1-0,0-0,1-0,"35,929",18:45,1,0,0,0,1,0,1,0,1,Home
303,2021/2022,Venezia,Salernitana,1-0,0-2,1-2,"5,103",16:30,1,0,0,2,1,2,1,2,3,Away
304,2021/2022,Udinese,Verona,1-0,0-1,1-1,"8,751",16:30,1,0,0,1,1,1,1,1,2,Draw
305,2021/2022,Spezia,Genoa,0-0,1-1,1-1,"7,283",16:30,0,0,1,1,1,1,0,2,2,Draw
306,2021/2022,Inter,Juventus,1-0,0-1,1-1,"56,532",18:45,1,0,0,1,1,1,1,1,2,Draw
307,2021/2022,Roma,Napoli,0-0,0-0,0-0,"47,801",16:00,0,0,0,0,0,0,0,0,0,Draw
308,2021/2022,Verona,Lazio,2-0,2-1,4-1,"13,953",13:00,2,0,2,1,4,1,2,3,5,Home
309,2021/2022,Bologna,Milan,0-2,2-2,2-4,"22,167",18:45,0,2,2,2,2,4,2,4,6,Away
310,2021/2022,Fiorentina,Cagliari,2-0,1-0,3-0,"20,290",13:00,2,0,1,0,3,0,2,1,3,Home
311,2021/2022,Atalanta,Udinese,0-0,1-1,1-1,"9,951",10:30,0,0,1,1,1,1,0,2,2,Draw
312,2021/2022,Sassuolo,Venezia,1-1,2-0,3-1,"4,482",16:00,1,1,2,0,3,1,2,2,4,Home
313,2021/2022,Salernitana,Empoli,0-4,2-0,2-4,"11,142",13:00,0,4,2,0,2,4,4,2,6,Away
314,2021/2022,Sampdoria,Spezia,2-0,0-1,2-1,"7,493",18:45,2,0,0,1,2,1,2,1,3,Home
315,2021/2022,Torino,Genoa,2-0,1-2,3-2,"9,881",16:30,2,0,1,2,3,2,2,3,5,Home
316,2021/2022,Venezia,Fiorentina,1-0,0-0,1-0,"8,043",18:45,1,0,0,0,1,0,1,0,1,Home
317,2021/2022,Juventus,Roma,1-0,0-0,1-0,"20,239",18:45,1,0,0,0,1,0,1,0,1,Home
318,2021/2022,Udinese,Bologna,0-0,1-1,1-1,"10,627",13:00,0,0,1,1,1,1,0,2,2,Draw
319,2021/2022,Empoli,Atalanta,1-2,0-2,1-4,"6,214",13:00,1,2,0,2,1,4,3,2,5,Away
320,2021/2022,Napoli,Torino,0-0,1-0,1-0,"27,579",16:00,0,0,1,0,1,0,0,1,1,Home
321,2021/2022,Genoa,Sassuolo,1-2,1-0,2-2,"10,370",13:00,1,2,1,0,2,2,3,1,4,Draw
322,2021/2022,Cagliari,Sampdoria,1-0,2-1,3-1,"9,923",10:30,1,0,2,1,3,1,1,3,4,Home
323,2021/2022,Milan,Verona,0-2,3-0,3-2,"40,128",18:45,0,2,3,0,3,2,2,3,5,Home
324,2021/2022,Lazio,Inter,0-1,3-0,3-1,"42,000",16:00,0,1,3,0,3,1,1,3,4,Home
325,2021/2022,Roma,Empoli,1-0,1-0,2-0,"31,946",16:00,1,0,1,0,2,0,1,1,2,Home
326,2021/2022,Spezia,Salernitana,0-1,2-0,2-1,"6,023",13:00,0,1,2,0,2,1,1,2,3,Home
327,2021/2022,Atalanta,Milan,0-2,2-1,2-3,"9,363",18:45,0,2,2,1,2,3,2,3,5,Away
328,2021/2022,Fiorentina,Napoli,1-1,0-1,1-2,"15,264",16:00,1,1,0,1,1,2,2,1,3,Away
329,2021/2022,Sampdoria,Udinese,1-2,2-1,3-3,"4,292",13:00,1,2,2,1,3,3,3,3,6,Draw
330,2021/2022,Verona,Spezia,3-0,1-0,4-0,"8,398",13:00,3,0,1,0,4,0,3,1,4,Home
331,2021/2022,Bologna,Lazio,2-0,1-0,3-0,"12,975",10:30,2,0,1,0,3,0,2,1,3,Home
332,2021/2022,Sassuolo,Inter,1-0,0-2,1-2,"10,400",18:45,1,0,0,2,1,2,1,2,3,Away
333,2021/2022,Torino,Juventus,0-0,0-1,0-1,"12,073",16:00,0,0,0,1,0,1,0,1,1,Away
334,2021/2022,Cagliari,Venezia,1-0,0-1,1-1,"8,135",18:45,1,0,0,1,1,1,1,1,2,Draw
335,2021/2022,Venezia,Torino,0-0,1-1,1-1,"4,888",18:45,0,0,1,1,1,1,0,2,2,Draw
336,2021/2022,Salernitana,Genoa,0-0,1-0,1-0,"10,077",13:00,0,0,1,0,1,0,0,1,1,Home
337,2021/2022,Napoli,Cagliari,1-0,1-0,2-0,"20,000",18:45,1,0,1,0,2,0,1,1,2,Home
338,2021/2022,Lazio,Roma,2-1,1-1,3-2,"32,000",16:00,2,1,1,1,3,2,3,2,5,Home
339,2021/2022,Sassuolo,Salernitana,0-0,1-0,1-0,"5,177",13:00,0,0,1,0,1,0,0,1,1,Home
340,2021/2022,Empoli,Bologna,2-1,2-1,4-2,"5,022",13:00,2,1,2,1,4,2,3,3,6,Home
341,2021/2022,Udinese,Fiorentina,0-1,0-0,0-1,"7,208",13:00,0,1,0,0,0,1,1,0,1,Away
342,2021/2022,Juventus,Sampdoria,2-1,1-1,3-2,"15,381",10:30,2,1,1,1,3,2,3,2,5,Home
343,2021/2022,Genoa,Verona,0-1,3-2,3-3,"13,478",18:45,0,1,3,2,3,3,1,5,6,Draw
344,2021/2022,Inter,Atalanta,1-2,1-0,2-2,"36,517",16:00,1,2,1,0,2,2,3,1,4,Draw
345,2021/2022,Spezia,Milan,0-0,1-2,1-2,"3,618",13:00,0,0,1,2,1,2,0,3,3,Away
346,2021/2022,Roma,Udinese,1-0,0-0,1-0,"29,593",18:45,1,0,0,0,1,0,1,0,1,Home
347,2021/2022,Torino,Lazio,0-0,1-1,1-1,"8,646",16:30,0,0,1,1,1,1,0,2,2,Draw
348,2021/2022,Sampdoria,Napoli,0-2,0-2,0-4,"4,596",16:30,0,2,0,2,0,4,2,2,4,Away
349,2021/2022,Cagliari,Empoli,0-1,0-1,0-2,"7,226",18:45,0,1,0,1,0,2,1,1,2,Away
350,2021/2022,Milan,Venezia,0-0,2-0,2-0,"26,185",18:45,0,0,2,0,2,0,0,2,2,Home
351,2021/2022,Salernitana,Verona,1-2,1-0,2-2,"9,561",16:30,1,2,1,0,2,2,3,1,4,Draw
352,2021/2022,Spezia,Juventus,1-1,1-2,2-3,"5,700",16:30,1,1,1,2,2,3,2,3,5,Away
353,2021/2022,Atalanta,Sassuolo,2-1,0-0,2-1,"7,353",18:45,2,1,0,0,2,1,3,0,3,Home
354,2021/2022,Fiorentina,Inter,1-0,0-3,1-3,"15,927",18:45,1,0,0,3,1,3,1,3,4,Away
355,2021/2022,Bologna,Genoa,0-0,2-2,2-2,"9,707",16:30,0,0,2,2,2,2,0,4,4,Draw
356,2021/2022,Udinese,Napoli,0-2,0-2,0-4,"11,484",18:45,0,2,0,2,0,4,2,2,4,Away
357,2021/2022,Juventus,Milan,1-0,0-1,1-1,"18,785",18:45,1,0,0,1,1,1,1,1,2,Draw
358,2021/2022,Lazio,Cagliari,1-0,1-2,2-2,"20,000",16:00,1,0,1,2,2,2,1,3,4,Draw
359,2021/2022,Verona,Roma,0-1,3-1,3-2,"10,148",16:00,0,1,3,1,3,2,1,4,5,Home
360,2021/2022,Venezia,Spezia,0-1,1-1,1-2,"3,688",13:00,0,1,1,1,1,2,1,2,3,Away
361,2021/2022,Empoli,Sampdoria,0-1,0-2,0-3,"3,064",10:30,0,1,0,2,0,3,1,2,3,Away
362,2021/2022,Salernitana,Atalanta,0-0,0-1,0-1,"11,949",18:45,0,0,0,1,0,1,0,1,1,Away
363,2021/2022,Inter,Bologna,3-0,3-1,6-1,"35,278",16:00,3,0,3,1,6,1,3,4,7,Home
364,2021/2022,Genoa,Fiorentina,0-0,1-2,1-2,"6,269",13:00,0,0,1,2,1,2,0,3,3,Away
365,2021/2022,Roma,Sassuolo,1-0,1-1,2-1,"29,604",18:45,1,0,1,1,2,1,1,2,3,Home
366,2021/2022,Milan,Lazio,1-0,1-0,2-0,"36,207",16:00,1,0,1,0,2,0,1,1,2,Home
367,2021/2022,Sassuolo,Torino,0-0,0-1,0-1,"20,000",18:45,0,0,0,1,0,1,0,1,1,Away
368,2021/2022,Bologna,Verona,0-0,1-0,1-0,"10,218",18:45,0,0,1,0,1,0,0,1,1,Home
369,2021/2022,Spezia,Udinese,0-0,0-1,0-1,"5,162",13:00,0,0,0,1,0,1,0,1,1,Away
370,2021/2022,Torino,Salernitana,1-0,3-0,4-0,"9,082",13:00,1,0,3,0,4,0,1,3,4,Home
371,2021/2022,Cagliari,Genoa,1-0,1-3,2-3,"6,423",13:00,1,0,1,3,2,3,1,4,5,Away
372,2021/2022,Sampdoria,Inter,1-2,1-0,2-2,"7,441",10:30,1,2,1,0,2,2,3,1,4,Draw
373,2021/2022,Atalanta,Fiorentina,0-1,1-1,1-2,"9,162",18:45,0,1,1,1,1,2,1,2,3,Away
374,2021/2022,Napoli,Juventus,0-1,2-0,2-1,"23,500",16:00,0,1,2,0,2,1,1,2,3,Home
375,2021/2022,Empoli,Venezia,0-1,1-1,1-2,"2,511",13:00,0,1,1,1,1,2,1,2,3,Away
376,2021/2022,Milan,Cagliari,4-1,0-0,4-1,"31,946",18:45,4,1,0,0,4,1,5,0,5,Home
377,2021/2022,Salernitana,Roma,0-0,0-4,0-4,"12,500",18:45,0,0,0,4,0,4,0,4,4,Away
378,2021/2022,Sassuolo,Sampdoria,0-0,0-0,0-0,"3,309",16:30,0,0,0,0,0,0,0,0,0,Draw
379,2021/2022,Genoa,Napoli,0-1,1-1,1-2,"20,000",16:30,0,1,1,1,1,2,1,2,3,Away
380,2021/2022,Juventus,Empoli,0-1,0-0,0-1,"17,584",18:45,0,1,0,0,0,1,1,0,1,Away
381,2021/2022,Fiorentina,Torino,1-0,1-1,2-1,"12,592",18:45,1,0,1,1,2,1,1,2,3,Home
382,2021/2022,Atalanta,Bologna,0-0,0-0,0-0,"7,912",16:30,0,0,0,0,0,0,0,0,0,Draw
383,2021/2022,Lazio,Spezia,3-1,3-0,6-1,"20,000",16:30,3,1,3,0,6,1,4,3,7,Home
384,2021/2022,Verona,Inter,1-0,0-3,1-3,"11,214",18:45,1,0,0,3,1,3,1,3,4,Away
385,2021/2022,Udinese,Venezia,1-0,2-0,3-0,"8,274",16:30,1,0,2,0,3,0,1,2,3,Home
386,2021/2022,Sampdoria,Milan,0-1,0-0,0-1,"5,000",18:45,0,1,0,0,0,1,1,0,1,Away
387,2021/2022,Cagliari,Spezia,0-1,2-1,2-2,"5,387",16:30,0,1,2,1,2,2,1,3,4,Draw
388,2021/2022,Roma,Fiorentina,1-0,2-1,3-1,"26,997",18:45,1,0,2,1,3,1,1,3,4,Home
389,2021/2022,Napoli,Venezia,0-0,2-0,2-0,"20,000",18:45,0,0,2,0,2,0,0,2,2,Home
390,2021/2022,Udinese,Juventus,0-2,2-0,2-2,"9,660",16:30,0,2,2,0,2,2,2,2,4,Draw
391,2021/2022,Empoli,Lazio,1-3,0-0,1-3,"3,655",18:45,1,3,0,0,1,3,4,0,4,Away
392,2021/2022,Bologna,Salernitana,0-0,3-2,3-2,"8,375",16:30,0,0,3,2,3,2,0,5,5,Home
393,2021/2022,Torino,Atalanta,0-1,1-1,1-2,"3,475",18:45,0,1,1,1,1,2,1,2,3,Away
394,2021/2022,Verona,Sassuolo,0-1,2-2,2-3,"5,448",16:30,0,1,2,2,2,3,1,4,5,Away
395,2021/2022,Inter,Genoa,2-0,2-0,4-0,"27,402",16:30,2,0,2,0,4,0,2,2,4,Home
396,2022/2023,Spezia,Verona,1-3,0-0,1-3,"10,000",18:45,1,3,0,0,1,3,4,0,4,Away
397,2022/2023,Atalanta,Monza,2-0,3-2,5-2,"19,389",19:00,2,0,3,2,5,2,2,5,7,Home
398,2022/2023,Udinese,Juventus,0-0,0-1,0-1,"23,266",19:00,0,0,0,1,0,1,0,1,1,Away
399,2022/2023,Milan,Verona,1-0,2-1,3-1,"72,102",19:00,1,0,2,1,3,1,1,3,4,Home
400,2022/2023,Roma,Spezia,1-1,1-0,2-1,"62,242",19:00,1,1,1,0,2,1,2,1,3,Home
401,2022/2023,Lecce,Bologna,1-0,1-3,2-3,"25,816",19:00,1,0,1,3,2,3,1,4,5,Away
402,2022/2023,Napoli,Sampdoria,0-0,2-0,2-0,"55,000",16:30,0,0,2,0,2,0,0,2,2,Home
403,2022/2023,Cremonese,Salernitana,1-0,1-0,2-0,"10,308",19:00,1,0,1,0,2,0,1,1,2,Home
404,2022/2023,Empoli,Lazio,0-0,0-2,0-2,"11,545",19:00,0,0,0,2,0,2,0,2,2,Away
405,2022/2023,Juventus,Milan,0-1,0-0,0-1,"40,231",18:45,0,1,0,0,0,1,1,0,1,Away
406,2022/2023,Torino,Inter,0-1,0-0,0-1,"24,528",16:30,0,1,0,0,0,1,1,0,1,Away
407,2022/2023,Sassuolo,Fiorentina,0-0,1-3,1-3,"12,456",18:30,0,0,1,3,1,3,0,4,4,Away
408,2022/2023,Lazio,Cremonese,2-0,1-2,3-2,"64,171",16:00,2,0,1,2,3,2,2,3,5,Home
409,2022/2023,Monza,Lecce,0-0,0-1,0-1,"15,039",13:00,0,0,0,1,0,1,0,1,1,Away
410,2022/2023,Bologna,Napoli,0-1,2-1,2-2,"27,209",13:00,0,1,2,1,2,2,1,3,4,Draw
411,2022/2023,Verona,Empoli,0-0,1-1,1-1,"22,831",10:30,0,0,1,1,1,1,0,2,2,Draw
412,2022/2023,Inter,Atalanta,2-1,1-1,3-2,"72,192",18:45,2,1,1,1,3,2,3,2,5,Home
413,2022/2023,Fiorentina,Roma,0-1,2-0,2-1,"32,829",16:00,0,1,2,0,2,1,1,2,3,Home
414,2022/2023,Salernitana,Udinese,1-2,2-0,3-2,"27,035",13:00,1,2,2,0,3,2,3,2,5,Home
415,2022/2023,Spezia,Torino,0-1,0-3,0-4,"10,776",13:00,0,1,0,3,0,4,1,3,4,Away
416,2022/2023,Sampdoria,Sassuolo,1-2,1-0,2-2,"18,430",18:45,1,2,1,0,2,2,3,1,4,Draw
417,2022/2023,Empoli,Juventus,2-0,2-1,4-1,"15,519",18:45,2,0,2,1,4,1,2,3,5,Home
418,2022/2023,Roma,Salernitana,0-1,2-1,2-2,"64,286",16:30,0,1,2,1,2,2,1,3,4,Draw
419,2022/2023,Udinese,Lazio,0-0,0-1,0-1,"21,834",18:45,0,0,0,1,0,1,0,1,1,Away
420,2022/2023,Napoli,Inter,0-0,3-1,3-1,"50,000",16:00,0,0,3,1,3,1,0,4,4,Home
421,2022/2023,Torino,Fiorentina,0-0,1-1,1-1,"20,403",13:00,0,0,1,1,1,1,0,2,2,Draw
422,2022/2023,Lecce,Spezia,0-0,0-0,0-0,"26,022",10:30,0,0,0,0,0,0,0,0,0,Draw
423,2022/2023,Milan,Sampdoria,3-1,2-0,5-1,"72,105",18:45,3,1,2,0,5,1,4,2,6,Home
424,2022/2023,Atalanta,Verona,1-1,2-0,3-1,"9,297",16:00,1,1,2,0,3,1,2,2,4,Home
425,2022/2023,Cremonese,Bologna,0-3,1-2,1-5,"11,140",13:00,0,3,1,2,1,5,3,3,6,Away
426,2022/2023,Sassuolo,Monza,1-0,0-2,1-2,"11,745",18:45,1,0,0,2,1,2,1,2,3,Away
427,2022/2023,Sampdoria,Empoli,1-0,0-1,1-1,"16,867",18:45,1,0,0,1,1,1,1,1,2,Draw
428,2022/2023,Juventus,Cremonese,0-0,2-0,2-0,"39,439",18:45,0,0,2,0,2,0,0,2,2,Home
429,2022/2023,Bologna,Roma,0-0,0-0,0-0,"23,824",16:00,0,0,0,0,0,0,0,0,0,Draw
430,2022/2023,Fiorentina,Udinese,1-0,1-0,2-0,"27,383",13:00,1,0,1,0,2,0,1,1,2,Home
431,2022/2023,Monza,Napoli,1-0,1-0,2-0,"14,455",13:00,1,0,1,0,2,0,1,1,2,Home
432,2022/2023,Verona,Torino,0-1,0-0,0-1,"19,658",10:30,0,1,0,0,0,1,1,0,1,Away
433,2022/2023,Inter,Sassuolo,1-0,3-2,4-2,"71,246",18:45,1,0,3,2,4,2,1,5,6,Home
434,2022/2023,Spezia,Milan,0-0,2-0,2-0,"11,366",16:00,0,0,2,0,2,0,0,2,2,Home
435,2022/2023,Salernitana,Atalanta,0-0,1-0,1-0,"17,400",13:00,0,0,1,0,1,0,0,1,1,Home
436,2022/2023,Lazio,Lecce,1-1,1-1,2-2,"40,000",18:45,1,1,1,1,2,2,2,2,4,Draw
437,2022/2023,Sassuolo,Bologna,1-1,0-0,1-1,"13,664",18:45,1,1,0,0,1,1,2,0,2,Draw
438,2022/2023,Empoli,Salernitana,1-0,1-1,2-1,"10,760",16:30,1,0,1,1,2,1,1,2,3,Home
439,2022/2023,Udinese,Sampdoria,2-0,0-0,2-0,"20,430",16:30,2,0,0,0,2,0,2,0,2,Home
440,2022/2023,Lecce,Verona,0-0,0-1,0-1,"24,768",18:45,0,0,0,1,0,1,0,1,1,Away
441,2022/2023,Napoli,Fiorentina,0-0,1-0,1-0,"46,522",16:00,0,0,1,0,1,0,0,1,1,Home
442,2022/2023,Torino,Monza,0-0,1-1,1-1,"19,517",13:00,0,0,1,1,1,1,0,2,2,Draw
443,2022/2023,Atalanta,Juventus,0-0,0-2,0-2,"19,570",10:30,0,0,0,2,0,2,0,2,2,Away
444,2022/2023,Cremonese,Spezia,1-0,1-0,2-0,"10,260",18:45,1,0,1,0,2,0,1,1,2,Home
445,2022/2023,Roma,Inter,0-1,0-1,0-2,"61,870",16:00,0,1,0,1,0,2,1,1,2,Away
446,2022/2023,Empoli,Bologna,2-0,1-1,3-1,"8,349",18:45,2,0,1,1,3,1,2,2,4,Home
447,2022/2023,Milan,Lazio,2-0,0-0,2-0,"72,365",13:00,2,0,0,0,2,0,2,0,2,Home
448,2022/2023,Udinese,Napoli,1-0,0-1,1-1,"24,911",18:45,1,0,0,1,1,1,1,1,2,Draw
449,2022/2023,Monza,Roma,1-1,0-0,1-1,"12,388",19:00,1,1,0,0,1,1,2,0,2,Draw
450,2022/2023,Verona,Inter,0-3,0-3,0-6,"19,409",19:00,0,3,0,3,0,6,3,3,6,Away
451,2022/2023,Milan,Cremonese,0-0,1-1,1-1,"68,136",19:00,0,0,1,1,1,1,0,2,2,Draw
452,2022/2023,Atalanta,Spezia,1-1,2-1,3-2,"17,417",16:00,1,1,2,1,3,2,2,3,5,Home
453,2022/2023,Lazio,Sassuolo,1-0,1-0,2-0,"35,000",19:00,1,0,1,0,2,0,1,1,2,Home
454,2022/2023,Salernitana,Fiorentina,1-1,2-2,3-3,"17,868",16:00,1,1,2,2,3,3,2,4,6,Draw
455,2022/2023,Sampdoria,Torino,0-1,0-1,0-2,"16,865",16:00,0,1,0,1,0,2,1,1,2,Away
456,2022/2023,Juventus,Lecce,2-1,0-0,2-1,"33,757",16:00,2,1,0,0,2,1,3,0,3,Home
457,2022/2023,Bologna,Juventus,1-0,0-1,1-1,"30,071",18:45,1,0,0,1,1,1,1,1,2,Draw
