,season,team_name1,team_name2,first_half,second_half,match_score,attendance,match_time,first_half_home,first_half_away,second_half_home,second_half_away,total_scored_home,total_scored_away,first_half_total,second_half_total,total_goal,winner
441,2022/2023,Union Berlin,Schalke,0-0,0-0,0-0,"22,012",14:30,0,0,0,0,0,0,0,0,0,Draw
442,2022/2023,Bochum,Freiburg,0-1,0-1,0-2,"25,100",14:30,0,1,0,1,0,2,1,1,2,Away
443,2022/2023,W. Bremen,Bochum,2-0,1-0,3-0,"42,100",14:30,2,0,1,0,3,0,2,1,3,Home
444,2022/2023,M'gladbach,Bayern,1-1,2-1,3-2,"54,042",14:30,1,1,2,1,3,2,2,3,5,Home
445,2022/2023,Stuttgart,Köln,1-0,2-0,3-0,"46,850",14:30,1,0,2,0,3,0,1,2,3,Home
446,2022/2023,Wolfsburg,RB Leipzig,0-1,0-2,0-3,"24,831",14:30,0,1,0,2,0,3,1,2,3,Away
447,2022/2023,Augsburg,Hoffenheim,0-0,1-0,1-0,"25,872",19:30,0,0,1,0,1,0,0,1,1,Home
448,2022/2023,Köln,Frankfurt,0-0,3-0,3-0,"50,000",16:30,0,0,3,0,3,0,0,3,3,Home
449,2022/2023,Hertha,M'gladbach,1-1,3-0,4-1,"40,973",14:30,1,1,3,0,4,1,2,3,5,Home
450,2022/2023,Hoffenheim,Leverkusen,0-1,1-2,1-3,"20,619",14:30,0,1,1,2,1,3,1,3,4,Away
451,2022/2023,RB Leipzig,Union Berlin,1-0,0-2,1-2,"47,069",17:30,1,0,0,2,1,2,1,2,3,Away
452,2022/2023,Mainz,Augsburg,2-1,1-0,3-1,"22,200",14:30,2,1,1,0,3,1,3,1,4,Home
453,2022/2023,Bayern,Bochum,1-0,2-0,3-0,"75,000",14:30,1,0,2,0,3,0,1,2,3,Home
454,Freiburg - Stuttgart,Freiburg,Stuttgart,0-1,2-0,2-1,"34,700",14:30,0,1,2,0,2,1,1,2,3,Home
455,2022/2023,W. Bremen,Dortmund,0-0,0-2,0-2,"42,100",14:30,0,0,0,2,0,2,0,2,2,Away
456,2022/2023,Schalke,Wolfsburg,0-0,0-0,0-0,"60,836",19:30,0,0,0,0,0,0,0,0,0,Draw
457,2022/2023,Wolfsburg,Bayern,1-3,1-1,2-4,"30,000",16:30,1,3,1,1,2,4,4,2,6,Away
458,2022/2023,M'gladbach,Schalke,0-0,0-0,0-0,"54,042",17:30,0,0,0,0,0,0,0,0,0,Draw
459,2022/2023,Stuttgart,W. Bremen,0-0,0-2,0-2,"47,700",14:30,0,0,0,2,0,2,0,2,2,Away
460,2022/2023,Dortmund,Freiburg,1-1,4-0,5-1,"81,365",14:30,1,1,4,0,5,1,2,4,6,Home
461,2022/2023,Frankfurt,Hertha,2-0,1-0,3-0,"49,500",14:30,2,0,1,0,3,0,2,1,3,Home
462,2022/2023,Köln,RB Leipzig,0-0,0-0,0-0,"49,200",14:30,0,0,0,0,0,0,0,0,0,Draw
463,2022/2023,Union Berlin,Mainz,1-0,1-1,2-1,"22,012",14:30,1,0,1,1,2,1,1,2,3,Home
464,2022/2023,Bochum,Hoffenheim,3-0,2-2,5-2,"23,700",14:30,3,0,2,2,5,2,3,4,7,Home
465,2022/2023,Augsburg,Leverkusen,0-0,1-0,1-0,"27,318",19:30,0,0,1,0,1,0,0,1,1,Home
466,2022/2023,Schalke,Köln,0-0,0-0,0-0,"61,571",14:30,0,0,0,0,0,0,0,0,0,Draw
467,2022/2023,Leverkusen,Dortmund,0-1,0-1,0-2,"30,210",16:30,0,1,0,1,0,2,1,1,2,Away
468,2022/2023,Bayern,Frankfurt,1-0,0-1,1-1,"75,000",17:30,1,0,0,1,1,1,1,1,2,Draw
469,2022/2023,W. Bremen,Wolfsburg,1-0,1-1,2-1,"41,000",14:30,1,0,1,1,2,1,1,2,3,Home
470,2022/2023,Hoffenheim,M'gladbach,0-2,1-2,1-4,"24,119",14:30,0,2,1,2,1,4,2,3,5,Away
471,2022/2023,Mainz,Bochum,3-0,2-2,5-2,"23,300",14:30,3,0,2,2,5,2,3,4,7,Home
472,Freiburg - Augsburg,Freiburg,Augsburg,2-1,1-0,3-1,"33,500",14:30,2,1,1,0,3,1,3,1,4,Home
473,2022/2023,Augsburg,M'gladbach,0-0,1-0,1-0,"23,158",19:30,0,0,1,0,1,0,0,1,1,Home
474,Freiburg - Frankfurt,Freiburg,Frankfurt,0-1,1-0,1-1,"34,700",19:30,0,1,1,0,1,1,1,1,2,Draw
475,2022/2023,Hertha,Union Berlin,0-1,0-1,0-2,"74,667",14:30,0,1,0,1,0,2,1,1,2,Away
476,2022/2023,RB Leipzig,Stuttgart,1-0,1-1,2-1,"46,158",19:30,1,0,1,1,2,1,1,2,3,Home
477,2022/2023,Leverkusen,Bochum,1-0,1-0,2-0,"25,820",19:30,1,0,1,0,2,0,1,1,2,Home
478,2022/2023,W. Bremen,Union Berlin,1-1,0-1,1-2,"41,500",19:30,1,1,0,1,1,2,2,1,3,Away
479,2022/2023,Mainz,Dortmund,1-1,0-1,1-2,"31,500",17:30,1,1,0,1,1,2,2,1,3,Away
480,2022/2023,Hoffenheim,Stuttgart,1-1,1-1,2-2,"23,159",19:30,1,1,1,1,2,2,2,2,4,Draw
481,2022/2023,Bayern,Köln,0-1,1-0,1-1,"75,000",19:30,0,1,1,0,1,1,1,1,2,Draw
482,2022/2023,Hertha,Wolfsburg,0-3,0-2,0-5,"29,483",19:30,0,3,0,2,0,5,3,2,5,Away
483,2022/2023,Schalke,RB Leipzig,0-4,1-2,1-6,"56,841",17:30,0,4,1,2,1,6,4,3,7,Away
484,2022/2023,M'gladbach,Leverkusen,0-2,2-1,2-3,"53,336",16:30,0,2,2,1,2,3,2,3,5,Away
485,2022/2023,Dortmund,Augsburg,2-2,2-1,4-3,"81,365",14:30,2,2,2,1,4,3,4,3,7,Home
486,2022/2023,Köln,W. Bremen,5-1,2-0,7-1,"50,000",17:30,5,1,2,0,7,1,6,2,8,Home
487,2022/2023,Union Berlin,Hoffenheim,0-1,3-0,3-1,"21,747",14:30,0,1,3,0,3,1,1,3,4,Home
488,2022/2023,Wolfsburg,Freiburg,3-0,3-0,6-0,"25,849",14:30,3,0,3,0,6,0,3,3,6,Home
489,2022/2023,Bochum,Hertha,2-0,1-1,3-1,"26,000",14:30,2,0,1,1,3,1,2,2,4,Home
490,2022/2023,Frankfurt,Schalke,1-0,2-0,3-0,"50,000",14:30,1,0,2,0,3,0,1,2,3,Home
491,2022/2023,Stuttgart,Mainz,1-1,0-0,1-1,"45,903",14:30,1,1,0,0,1,1,2,0,2,Draw
492,2022/2023,RB Leipzig,Bayern,0-1,1-0,1-1,"47,069",19:30,0,1,1,0,1,1,1,1,2,Draw
493,Freiburg - Union Berlin,Freiburg,Union Berlin,4-0,0-1,4-1,"33,800",16:30,4,0,0,1,4,1,4,1,5,Home
494,2022/2023,Mainz,Frankfurt,1-0,0-1,1-1,"33,305",14:30,1,0,0,1,1,1,1,1,2,Draw
495,2022/2023,Schalke,Bayern,0-1,0-1,0-2,"62,271",17:30,0,1,0,1,0,2,1,1,2,Away
496,2022/2023,Hertha,Köln,1-0,1-0,2-0,"60,827",14:30,1,0,1,0,2,0,1,1,2,Home
497,2022/2023,W. Bremen,RB Leipzig,0-1,1-1,1-2,"41,500",14:30,0,1,1,1,1,2,1,2,3,Away
498,2022/2023,Hoffenheim,Wolfsburg,1-1,0-1,1-2,"18,014",14:30,1,1,0,1,1,2,2,1,3,Away
499,2022/2023,Leverkusen,Stuttgart,1-0,1-0,2-0,"30,210",14:30,1,0,1,0,2,0,1,1,2,Home
500,2022/2023,Augsburg,Bochum,0-0,0-1,0-1,"28,011",14:30,0,0,0,1,0,1,0,1,1,Away
501,2022/2023,M'gladbach,Dortmund,3-2,1-0,4-2,"54,042",19:30,3,2,1,0,4,2,5,1,6,Home
502,2022/2023,Frankfurt,Hoffenheim,3-1,1-1,4-2,"49,000",19:30,3,1,1,1,4,2,4,2,6,Home
503,2022/2023,RB Leipzig,Freiburg,0-0,3-1,3-1,"41,240",19:30,0,0,3,1,3,1,0,4,4,Home
504,2022/2023,Union Berlin,Augsburg,2-2,0-0,2-2,"22,012",19:30,2,2,0,0,2,2,4,0,4,Draw
505,2022/2023,Schalke,Mainz,1-0,0-0,1-0,"58,256",19:30,1,0,0,0,1,0,1,0,1,Home
506,2022/2023,Köln,Leverkusen,1-0,0-2,1-2,"50,000",17:30,1,0,0,2,1,2,1,2,3,Away
507,2022/2023,Stuttgart,Hertha,1-1,1-0,2-1,"44,500",19:30,1,1,1,0,2,1,2,1,3,Home
508,2022/2023,Bochum,M'gladbach,2-0,0-1,2-1,"25,900",19:30,2,0,0,1,2,1,2,1,3,Home
509,2022/2023,Bayern,W. Bremen,4-1,2-0,6-1,"75,000",19:30,4,1,2,0,6,1,5,2,7,Home
510,2022/2023,Wolfsburg,Dortmund,1-0,1-0,2-0,"28,675",17:30,1,0,1,0,2,0,1,1,2,Home
511,Freiburg - Köln,Freiburg,Köln,0-0,2-0,2-0,"33,800",16:30,0,0,2,0,2,0,0,2,2,Home
512,2022/2023,Leverkusen,Union Berlin,0-0,5-0,5-0,"30,210",14:30,0,0,5,0,5,0,0,5,5,Home
513,2022/2023,W. Bremen,Schalke,1-0,1-1,2-1,"41,000",17:30,1,0,1,1,2,1,1,2,3,Home
514,2022/2023,Augsburg,Frankfurt,1-1,0-1,1-2,"30,087",14:30,1,1,0,1,1,2,2,1,3,Away
515,2022/2023,Hertha,Bayern,2-3,0-0,2-3,"74,667",14:30,2,3,0,0,2,3,5,0,5,Away
516,2022/2023,Hoffenheim,RB Leipzig,0-1,1-2,1-3,"23,127",14:30,0,1,1,2,1,3,1,3,4,Away
517,2022/2023,Dortmund,Bochum,3-0,0-0,3-0,"81,365",14:30,3,0,0,0,3,0,3,0,3,Home
518,2022/2023,Mainz,Wolfsburg,0-1,0-2,0-3,"26,750",14:30,0,1,0,2,0,3,1,2,3,Away
519,2022/2023,M'gladbach,Stuttgart,2-1,1-0,3-1,"53,178",19:30,2,1,1,0,3,1,3,1,4,Home
520,2022/2023,Köln,Hoffenheim,1-1,0-0,1-1,"49,000",18:30,1,1,0,0,1,1,2,0,2,Draw
521,2022/2023,Schalke,Freiburg,0-1,0-1,0-2,"61,115",16:30,0,1,0,1,0,2,1,1,2,Away
522,2022/2023,Union Berlin,M'gladbach,0-1,2-0,2-1,"22,012",14:30,0,1,2,0,2,1,1,2,3,Home
523,2022/2023,Frankfurt,Dortmund,1-1,0-1,1-2,"50,000",16:30,1,1,0,1,1,2,2,1,3,Away
524,2022/2023,RB Leipzig,Leverkusen,1-0,1-0,2-0,"45,598",13:30,1,0,1,0,2,0,1,1,2,Home
525,2022/2023,Wolfsburg,Bochum,2-0,2-0,4-0,"24,037",13:30,2,0,2,0,4,0,2,2,4,Home
526,2022/2023,Bayern,Mainz,3-1,3-1,6-2,"75,000",13:30,3,1,3,1,6,2,4,4,8,Home
527,2022/2023,Stuttgart,Augsburg,1-1,1-0,2-1,"46,400",13:30,1,1,1,0,2,1,2,1,3,Home
528,2022/2023,W. Bremen,Hertha,0-0,1-0,1-0,"42,100",18:30,0,0,1,0,1,0,0,1,1,Home
529,2022/2023,Hertha,Schalke,0-0,2-1,2-1,"60,165",15:30,0,0,2,1,2,1,0,3,3,Home
530,2022/2023,Bochum,Union Berlin,1-0,1-1,2-1,"25,460",13:30,1,0,1,1,2,1,1,2,3,Home
531,2022/2023,M'gladbach,Frankfurt,0-3,1-0,1-3,"53,019",16:30,0,3,1,0,1,3,3,1,4,Away
532,Freiburg - W. Bremen,Freiburg,W. Bremen,0-0,2-0,2-0,"34,700",13:30,0,0,2,0,2,0,0,2,2,Home
533,2022/2023,Leverkusen,Wolfsburg,1-1,1-1,2-2,"26,294",13:30,1,1,1,1,2,2,2,2,4,Draw
534,2022/2023,Dortmund,Stuttgart,3-0,2-0,5-0,"81,365",13:30,3,0,2,0,5,0,3,2,5,Home
535,2022/2023,Augsburg,RB Leipzig,1-0,2-3,3-3,"25,109",13:30,1,0,2,3,3,3,1,5,6,Draw
536,2022/2023,Hoffenheim,Bayern,0-2,0-0,0-2,"30,150",13:30,0,2,0,0,0,2,2,0,2,Away
537,2022/2023,Mainz,Köln,3-0,2-0,5-0,"31,610",18:30,3,0,2,0,5,0,3,2,5,Home
538,2022/2023,Bayern,Freiburg,2-0,3-0,5-0,"75,000",17:30,2,0,3,0,5,0,2,3,5,Home
539,2022/2023,Union Berlin,Dortmund,2-0,0-0,2-0,"22,012",15:30,2,0,0,0,2,0,2,0,2,Home
540,2022/2023,Köln,Augsburg,0-1,3-1,3-2,"49,000",13:30,0,1,3,1,3,2,1,4,5,Home
541,2022/2023,RB Leipzig,Hertha,3-0,0-2,3-2,"47,069",16:30,3,0,0,2,3,2,3,2,5,Home
542,2022/2023,W. Bremen,Mainz,0-1,0-1,0-2,"41,000",13:30,0,1,0,1,0,2,1,1,2,Away
543,2022/2023,Stuttgart,Bochum,2-1,2-0,4-1,"45,400",13:30,2,1,2,0,4,1,3,2,5,Home
544,2022/2023,Frankfurt,Leverkusen,1-0,4-1,5-1,"49,700",13:30,1,0,4,1,5,1,1,5,6,Home
545,2022/2023,Wolfsburg,M'gladbach,1-1,1-1,2-2,"26,701",13:30,1,1,1,1,2,2,2,2,4,Draw
546,2022/2023,Schalke,Hoffenheim,0-2,0-1,0-3,"59,811",18:30,0,2,0,1,0,3,2,1,3,Away
547,2022/2023,Stuttgart,Union Berlin,0-0,0-1,0-1,"43,250",17:30,0,0,0,1,0,1,0,1,1,Away
548,2022/2023,Hertha,Freiburg,1-1,1-1,2-2,"40,481",15:30,1,1,1,1,2,2,2,2,4,Draw
549,2022/2023,M'gladbach,Köln,2-1,3-1,5-2,"54,042",13:30,2,1,3,1,5,2,3,4,7,Home
550,2022/2023,Dortmund,Bayern,0-1,2-1,2-2,"81,365",16:30,0,1,2,1,2,2,1,3,4,Draw
551,2022/2023,Augsburg,Wolfsburg,0-1,1-0,1-1,"26,220",13:30,0,1,1,0,1,1,1,1,2,Draw
552,2022/2023,Mainz,RB Leipzig,1-0,0-1,1-1,"26,100",13:30,1,0,0,1,1,1,1,1,2,Draw
553,2022/2023,Leverkusen,Schalke,2-0,2-0,4-0,"30,210",13:30,2,0,2,0,4,0,2,2,4,Home
554,2022/2023,Hoffenheim,W. Bremen,1-1,0-1,1-2,"25,410",18:30,1,1,0,1,1,2,2,1,3,Away
555,2022/2023,Bochum,Frankfurt,0-0,3-0,3-0,"24,850",13:30,0,0,3,0,3,0,0,3,3,Home
556,2022/2023,Schalke,Augsburg,1-2,1-1,2-3,"60,328",15:30,1,2,1,1,2,3,3,2,5,Away
557,2022/2023,Hertha,Hoffenheim,1-1,0-0,1-1,"41,653",13:30,1,1,0,0,1,1,2,0,2,Draw
558,2022/2023,W. Bremen,M'gladbach,4-0,1-1,5-1,"42,100",16:30,4,0,1,1,5,1,4,2,6,Home
559,2022/2023,RB Leipzig,Bochum,2-0,2-0,4-0,"44,403",13:30,2,0,2,0,4,0,2,2,4,Home
560,2022/2023,Wolfsburg,Stuttgart,2-2,1-0,3-2,"24,125",13:30,2,2,1,0,3,2,4,1,5,Home
561,2022/2023,Köln,Dortmund,0-1,3-1,3-2,"50,000",13:30,0,1,3,1,3,2,1,4,5,Home
562,Freiburg - Mainz,Freiburg,Mainz,2-0,0-1,2-1,"34,700",13:30,2,0,0,1,2,1,2,1,3,Home
563,2022/2023,Frankfurt,Union Berlin,2-0,0-0,2-0,"50,500",13:30,2,0,0,0,2,0,2,0,2,Home
564,2022/2023,Bayern,Leverkusen,3-0,1-0,4-0,"75,000",18:30,3,0,1,0,4,0,3,1,4,Home
565,2022/2023,Hoffenheim,Freiburg,0-0,0-0,0-0,"24,233",17:30,0,0,0,0,0,0,0,0,0,Draw
566,2022/2023,Bochum,Köln,1-0,0-1,1-1,"25,800",15:30,1,0,0,1,1,1,1,1,2,Draw
567,2022/2023,Union Berlin,Wolfsburg,0-0,2-0,2-0,"22,012",13:30,0,0,2,0,2,0,0,2,2,Home
568,2022/2023,M'gladbach,RB Leipzig,2-0,1-0,3-0,"50,186",16:30,2,0,1,0,3,0,2,1,3,Home
569,2022/2023,Stuttgart,Frankfurt,0-1,1-2,1-3,"47,500",13:30,0,1,1,2,1,3,1,3,4,Away
570,2022/2023,Augsburg,Bayern,0-0,1-0,1-0,"30,660",13:30,0,0,1,0,1,0,0,1,1,Home
571,2022/2023,Leverkusen,W. Bremen,0-0,1-1,1-1,"30,210",13:30,0,0,1,1,1,1,0,2,2,Draw
572,2022/2023,Dortmund,Schalke,0-0,1-0,1-0,"81,100",13:30,0,0,1,0,1,0,0,1,1,Home
573,2022/2023,Mainz,Hertha,0-1,1-0,1-1,"25,300",18:30,0,1,1,0,1,1,1,1,2,Draw
574,Freiburg - M'gladbach,Freiburg,M'gladbach,0-0,0-0,0-0,"34,700",15:30,0,0,0,0,0,0,0,0,0,Draw
575,2022/2023,Köln,Union Berlin,0-1,0-0,0-1,"49,500",13:30,0,1,0,0,0,1,1,0,1,Away
576,2022/2023,Schalke,Bochum,1-0,2-1,3-1,"62,041",16:30,1,0,2,1,3,1,1,3,4,Home
577,2022/2023,Hertha,Leverkusen,0-0,2-2,2-2,"40,643",13:30,0,0,2,2,2,2,0,4,4,Draw
578,2022/2023,RB Leipzig,Dortmund,2-0,1-0,3-0,"47,069",13:30,2,0,1,0,3,0,2,1,3,Home
579,2022/2023,Hoffenheim,Mainz,0-0,4-1,4-1,"20,114",13:30,0,0,4,1,4,1,0,5,5,Home
580,2022/2023,Frankfurt,Wolfsburg,0-0,0-1,0-1,"49,000",13:30,0,0,0,1,0,1,0,1,1,Away
581,2022/2023,Bayern,Stuttgart,1-0,1-2,2-2,"75,000",13:30,1,0,1,2,2,2,1,3,4,Draw
582,2022/2023,W. Bremen,Augsburg,0-0,0-1,0-1,"41,000",18:30,0,0,0,1,0,1,0,1,1,Away
583,2022/2023,M'gladbach,Mainz,0-0,0-1,0-1,"51,210",15:30,0,0,0,1,0,1,0,1,1,Away
584,2022/2023,Augsburg,Hertha,0-0,0-2,0-2,"25,789",13:30,0,0,0,2,0,2,0,2,2,Away
585,2022/2023,Frankfurt,RB Leipzig,2-0,2-0,4-0,"49,700",16:30,2,0,2,0,4,0,2,2,4,Home
586,2022/2023,Stuttgart,Schalke,1-1,0-0,1-1,"47,500",13:30,1,1,0,0,1,1,2,0,2,Draw
587,2022/2023,Union Berlin,Bayern,1-1,0-0,1-1,"22,012",13:30,1,1,0,0,1,1,2,0,2,Draw
588,2022/2023,Wolfsburg,Köln,1-3,1-1,2-4,"25,654",13:30,1,3,1,1,2,4,4,2,6,Away
589,2022/2023,Leverkusen,Freiburg,1-0,1-3,2-3,"26,853",13:30,1,0,1,3,2,3,1,4,5,Away
590,2022/2023,Bochum,W. Bremen,0-0,0-2,0-2,"25,800",13:30,0,0,0,2,0,2,0,2,2,Away
591,2022/2023,Dortmund,Hoffenheim,1-0,0-0,1-0,"79,300",18:30,1,0,0,0,1,0,1,0,1,Home
592,2022/2023,W. Bremen,Frankfurt,2-3,1-1,3-4,"41,000",15:30,2,3,1,1,3,4,5,2,7,Away
593,2022/2023,Köln,Stuttgart,0-0,0-0,0-0,"50,000",13:30,0,0,0,0,0,0,0,0,0,Draw
594,2022/2023,Bayern,M'gladbach,0-1,1-0,1-1,"75,000",16:30,0,1,1,0,1,1,1,1,2,Draw
595,2022/2023,Schalke,Union Berlin,1-3,0-3,1-6,"62,271",13:30,1,3,0,3,1,6,4,3,7,Away
596,2022/2023,RB Leipzig,Wolfsburg,1-0,1-0,2-0,"41,243",13:30,1,0,1,0,2,0,1,1,2,Home
597,2022/2023,Hoffenheim,Augsburg,1-0,0-0,1-0,"17,206",13:30,1,0,0,0,1,0,1,0,1,Home
598,2022/2023,Mainz,Leverkusen,0-3,0-0,0-3,"28,500",13:30,0,3,0,0,0,3,3,0,3,Away
599,2022/2023,Hertha,Dortmund,0-1,0-0,0-1,"62,142",13:30,0,1,0,0,0,1,1,0,1,Away
600,Freiburg - Bochum,Freiburg,Bochum,0-0,1-0,1-0,"32,800",18:30,0,0,1,0,1,0,0,1,1,Home
601,2022/2023,Union Berlin,RB Leipzig,2-0,0-1,2-1,"21,056",16:30,2,0,0,1,2,1,2,1,3,Home
602,2022/2023,Bochum,Bayern,0-4,0-3,0-7,"26,000",15:30,0,4,0,3,0,7,4,3,7,Away
603,2022/2023,Frankfurt,Köln,0-0,1-1,1-1,"50,800",13:30,0,0,1,1,1,1,0,2,2,Draw
604,2022/2023,Augsburg,Mainz,1-1,0-1,1-2,"23,755",13:30,1,1,0,1,1,2,2,1,3,Away
605,2022/2023,Wolfsburg,Schalke,0-0,0-0,0-0,"26,959",13:30,0,0,0,0,0,0,0,0,0,Draw
606,2022/2023,Leverkusen,Hoffenheim,0-2,0-1,0-3,"26,300",13:30,0,2,0,1,0,3,2,1,3,Away
607,2022/2023,Stuttgart,Freiburg,0-1,0-0,0-1,"47,500",13:30,0,1,0,0,0,1,1,0,1,Away
608,2022/2023,Dortmund,W. Bremen,1-0,1-3,2-3,"81,365",13:30,1,0,1,3,2,3,1,4,5,Away
609,2022/2023,M'gladbach,Hertha,1-0,0-0,1-0,"48,411",18:30,1,0,0,0,1,0,1,0,1,Home
610,2022/2023,Mainz,Union Berlin,0-0,0-0,0-0,"25,009",13:30,0,0,0,0,0,0,0,0,0,Draw
611,2022/2023,Schalke,M'gladbach,1-0,1-2,2-2,"62,271",16:30,1,0,1,2,2,2,1,3,4,Draw
612,2022/2023,Bayern,Wolfsburg,2-0,0-0,2-0,"75,000",15:30,2,0,0,0,2,0,2,0,2,Home
613,2022/2023,Leverkusen,Augsburg,1-1,0-1,1-2,"22,903",13:30,1,1,0,1,1,2,2,1,3,Away
614,2022/2023,RB Leipzig,Köln,1-1,1-1,2-2,"49,579",13:30,1,1,1,1,2,2,2,2,4,Draw
615,2022/2023,Hertha,Frankfurt,1-0,0-1,1-1,"45,000",13:30,1,0,0,1,1,1,1,1,2,Draw
616,2022/2023,Hoffenheim,Bochum,2-2,1-0,3-2,"17,005",13:30,2,2,1,0,3,2,4,1,5,Home
617,2022/2023,W. Bremen,Stuttgart,1-1,1-1,2-2,"41,000",13:30,1,1,1,1,2,2,2,2,4,Draw
618,2022/2023,Köln,Schalke,0-0,3-1,3-1,"50,000",15:30,0,0,3,1,3,1,0,4,4,Home
619,2022/2023,Stuttgart,RB Leipzig,1-1,0-0,1-1,"46,000",13:30,1,1,0,0,1,1,2,0,2,Draw
620,Freiburg - Dortmund,Freiburg,Dortmund,1-0,0-3,1-3,"34,700",18:30,1,0,0,3,1,3,1,3,4,Away
621,2022/2023,Dortmund,Leverkusen,1-0,0-0,1-0,"81,365",16:30,1,0,0,0,1,0,1,0,1,Home
622,2022/2023,Union Berlin,Hertha,1-0,2-1,3-1,"22,012",13:30,1,0,2,1,3,1,1,3,4,Home
623,2022/2023,Augsburg,Freiburg,0-0,0-4,0-4,"25,310",13:30,0,0,0,4,0,4,0,4,4,Away
624,2022/2023,Wolfsburg,W. Bremen,1-2,1-0,2-2,"28,015",13:30,1,2,1,0,2,2,3,1,4,Draw
625,2022/2023,Bochum,Mainz,1-1,0-1,1-2,"24,110",13:30,1,1,0,1,1,2,2,1,3,Away
626,2020/2021,Frankfurt,Union Berlin,4-2,1-0,5-2,Unknown,14:30,4,2,1,0,5,2,6,1,7,Home
627,2020/2021,Bayern,RB Leipzig,2-2,1-1,3-3,Unknown,17:30,2,2,1,1,3,3,4,2,6,Draw
628,2020/2021,Leverkusen,Stuttgart,2-0,3-2,5-2,Unknown,14:30,2,0,3,2,5,2,2,5,7,Home
629,2022/2023,M'gladbach,Hoffenheim,1-1,2-0,3-1,"49,659",13:30,1,1,2,0,3,1,2,2,4,Home
630,2020/2021,Frankfurt,M'gladbach,3-1,0-2,3-3,Unknown,17:30,3,1,0,2,3,3,4,2,6,Draw
631,2020/2021,Wolfsburg,W. Bremen,3-2,2-1,5-3,Unknown,19:30,3,2,2,1,5,3,5,3,8,Home
632,2020/2021,W. Bremen,M'gladbach,0-1,2-3,2-4,100,13:30,0,1,2,3,2,4,1,5,6,Away
633,2020/2021,Dortmund,Bayern,1-1,1-2,2-3,Unknown,17:30,1,1,1,2,2,3,2,3,5,Away
634,2020/2021,Bayern,Dortmund,2-2,2-0,4-2,Unknown,17:30,2,2,2,0,4,2,4,2,6,Home
635,2020/2021,Köln,Hoffenheim,1-2,1-1,2-3,Unknown,13:30,1,2,1,1,2,3,3,2,5,Away
636,2020/2021,Bayern,Mainz,0-2,5-0,5-2,Unknown,17:00,0,2,5,0,5,2,2,5,7,Home
637,2020/2021,Bayern,Augsburg,4-0,1-2,5-2,250,13:30,4,0,1,2,5,2,4,3,7,Home
638,2020/2021,Bayern,Bielefeld,0-2,3-1,3-3,Unknown,19:30,0,2,3,1,3,3,2,4,6,Draw
639,2020/2021,Mainz,M'gladbach,2-1,0-2,2-3,100,13:30,2,1,0,2,2,3,3,2,5,Away
640,2020/2021,Frankfurt,Wolfsburg,2-1,2-2,4-3,Unknown,13:30,2,1,2,2,4,3,3,4,7,Home
641,2020/2021,Leverkusen,M'gladbach,2-2,2-1,4-3,Unknown,17:00,2,2,2,1,4,3,4,3,7,Home
642,2020/2021,Schalke,Frankfurt,1-1,3-2,4-3,Unknown,13:30,1,1,3,2,4,3,2,5,7,Home
643,2020/2021,Hoffenheim,Stuttgart,1-2,2-1,3-3,Unknown,14:30,1,2,2,1,3,3,3,3,6,Draw
644,2020/2021,Bayern,Hertha,1-0,3-3,4-3,Unknown,16:00,1,0,3,3,4,3,1,6,7,Home
645,2020/2021,W. Bremen,M'gladbach,0-1,2-3,2-4,100,13:30,0,1,2,3,2,4,1,5,6,Away
646,2020/2021,Stuttgart,Bielefeld,0-0,0-2,0-2,Unknown,13:30,0,0,0,2,0,2,0,2,2,Away
647,2020/2021,Dortmund,Leverkusen,1-0,2-1,3-1,Unknown,13:30,1,0,2,1,3,1,1,3,4,Home
648,2020/2021,Frankfurt,Freiburg,0-0,3-1,3-1,Unknown,13:30,0,0,3,1,3,1,0,4,4,Home
649,2020/2021,Hoffenheim,Hertha,0-1,2-0,2-1,100,13:30,0,1,2,0,2,1,1,2,3,Home
650,2020/2021,Köln,Schalke,0-0,1-0,1-0,Unknown,13:30,0,0,1,0,1,0,0,1,1,Home
651,2020/2021,Union Berlin,RB Leipzig,0-0,2-1,2-1,"2,000",13:30,0,0,2,1,2,1,0,3,3,Home
652,2020/2021,Wolfsburg,Mainz,0-1,2-2,2-3,Unknown,13:30,0,1,2,2,2,3,1,4,5,Away
653,2020/2021,Bayern,Augsburg,4-0,1-2,5-2,250,13:30,4,0,1,2,5,2,4,3,7,Home
654,2020/2021,RB Leipzig,Wolfsburg,0-2,2-0,2-2,Unknown,18:30,0,2,2,0,2,2,2,2,4,Draw
655,2020/2021,Mainz,Dortmund,0-2,1-1,1-3,Unknown,16:00,0,2,1,1,1,3,2,2,4,Away
656,2020/2021,Augsburg,W. Bremen,0-0,2-0,2-0,Unknown,13:30,0,0,2,0,2,0,0,2,2,Home
657,2020/2021,Freiburg,Bayern,1-1,1-1,2-2,Unknown,13:30,1,1,1,1,2,2,2,2,4,Draw
658,2020/2021,Leverkusen,Union Berlin,1-0,0-1,1-1,Unknown,13:30,1,0,0,1,1,1,1,1,2,Draw
659,2020/2021,Bielefeld,Hoffenheim,1-1,0-0,1-1,Unknown,13:30,1,1,0,0,1,1,2,0,2,Draw
660,2020/2021,M'gladbach,Stuttgart,1-0,0-2,1-2,Unknown,13:30,1,0,0,2,1,2,1,2,3,Away
